log_code,user_code,event_timestamp,ip_address,resource,action,status,location,device_type,session_id,failure_reason
L00050680,U00559,2026-09-06T03:35:02.856288+00:00,10.10.13.65,Documents,DOWNLOAD,success,Pune,laptop,S406415,
L00050681,U00994,2026-06-10T02:09:23.856296+00:00,10.10.19.103,Dashboard,READ,success,Mumbai,desktop,S765996,
L00050682,U00055,2026-07-13T02:11:02.856304+00:00,10.10.2.177,Dashboard,VIEW,success,Kolkata,mobile,S925123,
L00050683,U00537,2026-06-24T15:34:23.856312+00:00,10.10.13.11,Transactions,VIEW,success,Delhi,laptop,S221323,
L00050684,U00378,2026-07-29T08:41:29.856320+00:00,10.10.10.62,Dashboard,DOWNLOAD,success,Pune,tablet,S279688,
L00050685,U00155,2026-08-27T07:50:37.856329+00:00,10.10.20.88,Dashboard,DOWNLOAD,success,Mumbai,tablet,S890388,
L00050686,U00068,2026-06-27T01:11:45.856340+00:00,10.10.10.87,Profile,VIEW,success,Delhi,desktop,S581240,
L00050687,U00452,2026-07-08T03:46:32.856347+00:00,10.10.3.209,Profile,READ,success,Chennai,mobile,S257699,
L00050688,U00922,2026-07-28T14:40:17.856356+00:00,10.10.6.101,Dashboard,READ,success,Pune,desktop,S131952,
L00050689,U00427,2026-08-10T15:05:42.856364+00:00,10.10.11.223,Reports,READ,success,Mumbai,tablet,S303257,
L00050690,U00001,2026-08-04T16:29:33.856372+00:00,10.10.15.162,Dashboard,DOWNLOAD,success,Pune,desktop,S681170,
L00050691,U00389,2026-09-05T08:31:12.856380+00:00,10.10.18.194,Transactions,READ,success,Delhi,mobile,S106755,
L00050692,U00225,2026-08-23T06:30:51.856387+00:00,10.10.3.1,Transactions,VIEW,success,Kolkata,laptop,S831054,
L00050693,U00764,2026-07-02T08:08:54.856395+00:00,10.10.1.106,Profile,VIEW,success,Chennai,laptop,S287454,
L00050694,U00039,2026-08-16T01:17:17.856403+00:00,10.10.11.139,Transactions,DOWNLOAD,success,Bangalore,desktop,S857197,
L00050695,U00811,2026-07-03T23:50:14.856411+00:00,10.10.2.7,Transactions,DOWNLOAD,success,Delhi,laptop,S653996,
L00050696,U00693,2026-07-28T05:21:14.856422+00:00,10.10.9.62,Profile,VIEW,success,Hyderabad,laptop,S886453,
L00050697,U00764,2026-08-24T19:03:57.856430+00:00,10.10.1.164,Transactions,DOWNLOAD,success,Chennai,desktop,S924464,
L00050698,U00571,2026-06-26T15:53:27.856438+00:00,10.10.18.15,Reports,DOWNLOAD,success,Chennai,desktop,S486669,
L00050699,U00037,2026-08-31T04:44:20.856446+00:00,10.10.4.98,Dashboard,DOWNLOAD,success,Pune,laptop,S446942,
L00050700,U00015,2026-06-28T10:09:24.856456+00:00,10.10.10.131,Dashboard,DOWNLOAD,success,Kolkata,tablet,S332391,
L00050701,U00445,2026-08-21T19:36:13.856464+00:00,10.10.6.201,Dashboard,VIEW,success,Mumbai,tablet,S298515,
L00050702,U00607,2026-07-15T08:55:34.856472+00:00,10.10.9.245,Dashboard,READ,success,Chennai,laptop,S514653,
L00050703,U00073,2026-08-26T05:57:23.856479+00:00,10.10.14.64,Dashboard,DOWNLOAD,success,Delhi,tablet,S730870,
L00050704,U00433,2026-07-15T05:15:26.856487+00:00,10.10.3.247,Dashboard,DOWNLOAD,success,Kolkata,tablet,S648315,
L00050705,U00411,2026-07-15T21:07:55.856494+00:00,10.10.20.91,Documents,VIEW,success,Bangalore,tablet,S569749,
L00050706,U00887,2026-08-04T12:18:37.856505+00:00,10.10.6.251,Documents,VIEW,success,Delhi,mobile,S556781,
L00050707,U00830,2026-09-04T21:47:15.856513+00:00,10.10.12.125,Documents,VIEW,success,Pune,mobile,S544606,
L00050708,U00894,2026-07-02T14:19:44.856520+00:00,10.10.3.104,Reports,READ,success,Delhi,mobile,S610811,
L00050709,U00642,2026-08-05T00:39:22.856531+00:00,10.10.9.105,Documents,DOWNLOAD,success,Pune,tablet,S529512,
L00050710,U00279,2026-07-14T19:20:48.856539+00:00,10.10.5.105,Profile,VIEW,success,Delhi,mobile,S690898,
L00050711,U00781,2026-06-11T22:55:06.856547+00:00,10.10.5.12,Dashboard,VIEW,success,Delhi,desktop,S171608,
L00050712,U00611,2026-08-18T21:39:44.856555+00:00,10.10.9.66,Reports,READ,success,Bangalore,tablet,S389082,
L00050713,U00611,2026-08-28T14:14:10.856566+00:00,10.10.2.168,Reports,READ,success,Bangalore,tablet,S167642,
L00050714,U00001,2026-06-08T14:06:41.856574+00:00,10.10.4.118,Dashboard,DOWNLOAD,success,Pune,mobile,S690115,
L00050715,U00749,2026-06-23T09:15:31.856582+00:00,10.10.17.80,Transactions,DOWNLOAD,success,Ahmedabad,mobile,S316358,
L00050716,U00903,2026-07-23T01:54:24.856593+00:00,10.10.19.238,Transactions,READ,success,Mumbai,mobile,S558370,
L00050717,U00123,2026-08-06T13:08:00.856601+00:00,10.10.5.236,Profile,READ,success,Bangalore,desktop,S440246,
L00050718,U00698,2026-07-29T06:28:15.856609+00:00,10.10.11.229,Reports,DOWNLOAD,success,Delhi,laptop,S160665,
L00050719,U00127,2026-06-09T15:27:29.856617+00:00,10.10.9.93,Dashboard,READ,success,Bangalore,tablet,S420813,
L00050720,U00894,2026-07-23T04:52:08.856625+00:00,10.10.8.39,Transactions,VIEW,success,Delhi,mobile,S155319,
L00050721,U00509,2026-06-23T08:57:19.856634+00:00,10.10.17.133,Reports,READ,success,Chennai,mobile,S527887,
L00050722,U00217,2026-08-10T08:00:37.856644+00:00,10.10.2.90,Documents,VIEW,success,Mumbai,desktop,S825819,
L00050723,U00446,2026-08-09T23:12:23.856652+00:00,10.10.2.25,Reports,READ,success,Kolkata,tablet,S104968,
L00050724,U00347,2026-06-18T01:44:55.856659+00:00,10.10.13.239,Documents,DOWNLOAD,success,Ahmedabad,mobile,S171454,
L00050725,U00906,2026-09-03T04:38:40.856667+00:00,10.10.14.62,Reports,DOWNLOAD,success,Mumbai,tablet,S524859,
L00050726,U00475,2026-08-02T22:04:12.856678+00:00,10.10.7.47,Documents,READ,success,Ahmedabad,desktop,S965821,
L00050727,U00966,2026-09-01T02:18:35.856686+00:00,10.10.9.107,Documents,VIEW,success,Chennai,tablet,S355395,
L00050728,U00559,2026-08-13T07:29:15.856694+00:00,10.10.11.209,Documents,VIEW,success,Pune,tablet,S138289,
L00050729,U00375,2026-08-21T00:03:14.856702+00:00,10.10.8.218,Profile,VIEW,success,Delhi,desktop,S127950,
L00050730,U00473,2026-07-28T01:14:34.856710+00:00,10.10.9.206,Documents,READ,success,Kolkata,desktop,S403702,
L00050731,U00490,2026-06-25T00:37:36.856718+00:00,10.10.19.77,Documents,VIEW,success,Ahmedabad,tablet,S227439,
L00050732,U00906,2026-06-10T22:20:49.856726+00:00,10.10.2.41,Documents,READ,success,Mumbai,mobile,S720105,
L00050733,U00273,2026-08-08T14:48:10.856733+00:00,10.10.7.52,Reports,DOWNLOAD,success,Delhi,laptop,S836919,
L00050734,U00308,2026-09-05T04:20:57.856741+00:00,10.10.14.250,Documents,DOWNLOAD,success,Hyderabad,laptop,S689967,
L00050735,U00397,2026-08-25T23:25:48.856749+00:00,10.10.16.195,Documents,DOWNLOAD,success,Ahmedabad,mobile,S466849,
L00050736,U00727,2026-06-25T17:38:27.856760+00:00,10.10.10.31,Profile,READ,success,Kolkata,desktop,S304685,
L00050737,U00152,2026-08-05T20:33:05.856767+00:00,10.10.19.112,Dashboard,DOWNLOAD,success,Bangalore,mobile,S132562,
L00050738,U00969,2026-06-27T12:53:36.856775+00:00,10.10.12.136,Dashboard,VIEW,success,Delhi,desktop,S987319,
L00050739,U00243,2026-08-03T07:09:27.856782+00:00,10.10.2.224,Transactions,VIEW,success,Kolkata,laptop,S569521,
L00050740,U00515,2026-08-22T08:05:15.856790+00:00,10.10.6.124,Reports,DOWNLOAD,success,Pune,laptop,S638988,
L00050741,U00357,2026-07-03T22:31:24.856799+00:00,10.10.1.32,Documents,READ,success,Chennai,desktop,S219877,
L00050742,U00880,2026-06-28T05:29:00.856807+00:00,10.10.14.13,Reports,DOWNLOAD,success,Chennai,mobile,S461532,
L00050743,U00991,2026-08-23T07:09:24.856816+00:00,10.10.14.100,Reports,DOWNLOAD,success,Hyderabad,mobile,S711159,
L00050744,U00825,2026-08-21T06:42:18.856824+00:00,10.10.5.91,Transactions,VIEW,success,Hyderabad,mobile,S365976,
L00050745,U00474,2026-07-16T04:05:11.856831+00:00,10.10.7.216,Profile,VIEW,success,Bangalore,laptop,S453006,
L00050746,U00306,2026-07-01T08:09:07.856841+00:00,10.10.18.169,Reports,VIEW,success,Kolkata,desktop,S550704,
L00050747,U00076,2026-08-28T22:39:25.856849+00:00,10.10.9.113,Transactions,READ,success,Delhi,desktop,S919931,
L00050748,U00788,2026-06-26T22:06:25.856857+00:00,10.10.18.98,Profile,DOWNLOAD,success,Chennai,laptop,S855651,
L00050749,U00188,2026-08-23T01:54:58.856865+00:00,10.10.10.76,Transactions,DOWNLOAD,success,Hyderabad,laptop,S327276,
L00050750,U00648,2026-08-02T02:27:08.856874+00:00,10.10.17.36,Transactions,READ,success,Pune,desktop,S720816,
L00050751,U00023,2026-08-23T21:20:48.856882+00:00,10.10.19.2,Profile,DOWNLOAD,success,Pune,desktop,S490613,
L00050752,U00347,2026-08-21T20:34:39.856889+00:00,10.10.3.88,Transactions,READ,success,Ahmedabad,desktop,S484959,
L00050753,U00263,2026-07-27T14:58:27.856897+00:00,10.10.10.10,Reports,VIEW,success,Kolkata,desktop,S949830,
L00050754,U00856,2026-08-08T00:24:04.856904+00:00,10.10.6.243,Documents,READ,success,Kolkata,desktop,S418209,
L00050755,U00746,2026-07-18T01:49:56.856912+00:00,10.10.9.215,Reports,READ,success,Chennai,laptop,S461886,
L00050756,U00579,2026-08-18T19:11:46.856922+00:00,10.10.12.13,Documents,DOWNLOAD,success,Chennai,tablet,S773110,
L00050757,U00425,2026-08-02T04:29:00.856930+00:00,10.10.16.25,Profile,VIEW,success,Bangalore,mobile,S998127,
L00050758,U00467,2026-06-30T23:28:00.856937+00:00,10.10.6.117,Reports,DOWNLOAD,success,Ahmedabad,mobile,S547495,
L00050759,U00179,2026-06-29T12:10:18.856944+00:00,10.10.18.35,Documents,VIEW,success,Kolkata,desktop,S271822,
L00050760,U00114,2026-08-13T04:10:12.856954+00:00,10.10.7.20,Transactions,DOWNLOAD,success,Hyderabad,desktop,S740655,
L00050761,U00446,2026-07-31T12:50:05.856962+00:00,10.10.11.116,Documents,READ,success,Kolkata,laptop,S784688,
L00050762,U00298,2026-07-09T14:48:26.856970+00:00,10.10.13.71,Profile,DOWNLOAD,success,Kolkata,desktop,S633389,
L00050763,U00539,2026-07-03T14:00:51.856977+00:00,10.10.20.192,Dashboard,READ,success,Ahmedabad,laptop,S223490,
L00050764,U00189,2026-06-12T23:32:37.856987+00:00,10.10.10.60,Reports,VIEW,success,Mumbai,mobile,S189593,
L00050765,U00414,2026-08-30T09:41:51.856995+00:00,10.10.15.106,Transactions,READ,success,Pune,tablet,S939727,
L00050766,U00045,2026-08-31T21:01:38.857005+00:00,10.10.1.235,Reports,DOWNLOAD,success,Chennai,desktop,S953600,
L00050767,U00345,2026-08-13T02:31:08.857014+00:00,10.10.20.11,Reports,READ,success,Mumbai,laptop,S742836,
L00050768,U00633,2026-08-11T21:59:39.857023+00:00,10.10.6.84,Profile,VIEW,success,Pune,laptop,S150569,
L00050769,U00062,2026-09-04T20:33:59.857031+00:00,10.10.11.199,Profile,READ,success,Pune,desktop,S868290,
L00050770,U00541,2026-06-27T17:24:11.857038+00:00,10.10.6.108,Reports,READ,success,Kolkata,mobile,S830618,
L00050771,U00772,2026-08-28T08:41:57.857046+00:00,10.10.11.12,Reports,DOWNLOAD,success,Chennai,mobile,S427119,
L00050772,U00058,2026-06-16T14:45:57.857054+00:00,10.10.1.16,Dashboard,VIEW,success,Hyderabad,tablet,S480532,
L00050773,U00248,2026-07-04T20:49:23.857063+00:00,10.10.10.59,Profile,DOWNLOAD,success,Mumbai,desktop,S196514,
L00050774,U00411,2026-07-28T19:26:30.857070+00:00,10.10.9.221,Dashboard,VIEW,success,Bangalore,mobile,S665831,
L00050775,U00602,2026-07-06T17:34:17.857078+00:00,10.10.10.211,Profile,VIEW,success,Chennai,desktop,S192983,
L00050776,U00494,2026-06-23T23:54:05.857089+00:00,10.10.11.55,Reports,VIEW,success,Chennai,desktop,S206279,
L00050777,U00563,2026-07-30T09:18:46.857096+00:00,10.10.3.98,Dashboard,DOWNLOAD,success,Mumbai,tablet,S707780,
L00050778,U00297,2026-07-01T04:26:38.857112+00:00,10.10.6.33,Documents,DOWNLOAD,success,Bangalore,laptop,S194089,
L00050779,U00496,2026-06-23T12:23:30.857125+00:00,10.10.5.32,Dashboard,READ,success,Kolkata,desktop,S738390,
L00050780,U00207,2026-08-02T16:16:14.857138+00:00,10.10.17.144,Transactions,DOWNLOAD,success,Ahmedabad,mobile,S204252,
L00050781,U00010,2026-06-13T19:47:21.857150+00:00,10.10.19.163,Reports,READ,success,Bangalore,tablet,S633614,
L00050782,U00423,2026-08-05T20:42:12.857159+00:00,10.10.2.62,Reports,VIEW,success,Bangalore,mobile,S498527,
L00050783,U00619,2026-08-27T21:56:20.857167+00:00,10.10.11.254,Documents,VIEW,success,Hyderabad,mobile,S159250,
L00050784,U00551,2026-08-31T21:07:37.857175+00:00,10.10.1.77,Reports,DOWNLOAD,success,Hyderabad,tablet,S212207,
L00050785,U00051,2026-06-25T16:49:24.857185+00:00,10.10.17.122,Dashboard,DOWNLOAD,success,Delhi,tablet,S165479,
L00050786,U00477,2026-06-13T06:10:04.857195+00:00,10.10.4.254,Documents,VIEW,success,Delhi,mobile,S205170,
L00050787,U00922,2026-07-13T02:03:57.857203+00:00,10.10.1.202,Documents,DOWNLOAD,success,Pune,desktop,S737369,
L00050788,U00507,2026-08-04T17:36:34.857211+00:00,10.10.11.100,Profile,VIEW,success,Mumbai,desktop,S872251,
L00050789,U00833,2026-06-17T21:50:26.857219+00:00,10.10.5.12,Dashboard,READ,success,Delhi,mobile,S469456,
L00050790,U00989,2026-06-21T03:11:59.857228+00:00,10.10.9.104,Transactions,VIEW,success,Ahmedabad,tablet,S332955,
L00050791,U00925,2026-09-02T16:14:22.857235+00:00,10.10.3.216,Transactions,VIEW,success,Delhi,tablet,S350318,
L00050792,U00004,2026-06-19T15:54:13.857243+00:00,10.10.5.209,Transactions,VIEW,success,Pune,desktop,S422154,
L00050793,U00165,2026-06-29T11:02:07.857251+00:00,10.10.12.144,Documents,DOWNLOAD,success,Ahmedabad,mobile,S509441,
L00050794,U00286,2026-07-18T15:20:38.857259+00:00,10.10.2.116,Profile,READ,success,Kolkata,tablet,S928066,
L00050795,U00099,2026-07-12T14:17:13.857267+00:00,10.10.18.198,Profile,READ,success,Bangalore,tablet,S279440,
L00050796,U00510,2026-08-06T17:23:09.857277+00:00,10.10.10.185,Dashboard,VIEW,success,Kolkata,laptop,S543850,
L00050797,U00259,2026-06-16T18:09:49.857287+00:00,10.10.3.89,Transactions,READ,success,Kolkata,mobile,S139653,
L00050798,U00068,2026-07-06T23:34:34.857295+00:00,10.10.13.23,Profile,DOWNLOAD,success,Delhi,tablet,S123857,
L00050799,U00723,2026-08-25T22:42:16.857303+00:00,10.10.9.216,Dashboard,DOWNLOAD,success,Hyderabad,mobile,S923908,
L00050800,U00084,2026-07-25T18:22:05.857311+00:00,10.10.19.104,Dashboard,READ,success,Bangalore,desktop,S237562,
L00050801,U00796,2026-06-30T10:04:18.857318+00:00,10.10.10.101,Dashboard,DOWNLOAD,success,Hyderabad,desktop,S593499,
L00050802,U00921,2026-08-12T11:11:00.857326+00:00,10.10.3.198,Documents,DOWNLOAD,success,Kolkata,desktop,S111598,
L00050803,U00594,2026-08-15T06:55:06.857335+00:00,10.10.3.42,Transactions,DOWNLOAD,success,Pune,mobile,S660125,
L00050804,U00016,2026-07-01T10:26:29.857343+00:00,10.10.9.38,Transactions,DOWNLOAD,success,Delhi,laptop,S607423,
L00050805,U00637,2026-08-07T00:53:22.857351+00:00,10.10.5.44,Reports,VIEW,success,Hyderabad,laptop,S804739,
L00050806,U00573,2026-08-08T19:44:21.857362+00:00,10.10.10.165,Profile,VIEW,success,Mumbai,laptop,S633887,
L00050807,U00488,2026-06-21T07:46:17.857372+00:00,10.10.8.149,Profile,DOWNLOAD,success,Delhi,mobile,S723868,
L00050808,U00570,2026-09-02T19:07:25.857380+00:00,10.10.5.63,Transactions,READ,success,Delhi,laptop,S312932,
L00050809,U00420,2026-07-08T14:52:44.857388+00:00,10.10.16.140,Reports,READ,success,Delhi,laptop,S552592,
L00050810,U00316,2026-06-22T05:55:14.857396+00:00,10.10.20.171,Documents,DOWNLOAD,success,Hyderabad,laptop,S814758,
L00050811,U00436,2026-06-27T07:35:47.857407+00:00,10.10.6.125,Dashboard,VIEW,success,Hyderabad,laptop,S969519,
L00050812,U00401,2026-07-21T03:32:57.857415+00:00,10.10.19.50,Documents,DOWNLOAD,success,Mumbai,tablet,S836029,
L00050813,U00607,2026-08-10T20:40:58.857423+00:00,10.10.8.161,Documents,DOWNLOAD,success,Chennai,desktop,S102913,
L00050814,U00116,2026-07-11T12:17:20.857430+00:00,10.10.15.68,Dashboard,DOWNLOAD,success,Kolkata,tablet,S531918,
L00050815,U00860,2026-07-26T22:47:20.857438+00:00,10.10.4.175,Transactions,READ,success,Bangalore,mobile,S681473,
L00050816,U00552,2026-07-20T22:08:16.857449+00:00,10.10.3.129,Transactions,READ,success,Hyderabad,laptop,S948612,
L00050817,U00518,2026-08-21T12:47:40.857457+00:00,10.10.17.223,Reports,DOWNLOAD,success,Pune,tablet,S399193,
L00050818,U00555,2026-06-29T11:11:11.857464+00:00,10.10.14.141,Reports,VIEW,success,Chennai,laptop,S537453,
L00050819,U00858,2026-06-10T20:41:41.857472+00:00,10.10.4.120,Documents,DOWNLOAD,success,Hyderabad,laptop,S692337,
L00050820,U00070,2026-08-16T06:09:47.857479+00:00,10.10.19.122,Dashboard,VIEW,success,Delhi,mobile,S701338,
L00050821,U00740,2026-08-16T19:51:23.857488+00:00,10.10.11.95,Dashboard,VIEW,success,Delhi,laptop,S707502,
L00050822,U00923,2026-08-26T07:42:33.857495+00:00,10.10.19.3,Reports,DOWNLOAD,success,Delhi,desktop,S170665,
L00050823,U00520,2026-06-22T22:47:47.857503+00:00,10.10.3.98,Reports,READ,success,Mumbai,tablet,S708425,
L00050824,U00538,2026-08-07T08:50:37.857511+00:00,10.10.7.236,Reports,READ,success,Mumbai,laptop,S454874,
L00050825,U00775,2026-08-10T12:06:59.857519+00:00,10.10.20.178,Reports,DOWNLOAD,success,Chennai,tablet,S162678,
L00050826,U00018,2026-08-30T09:52:20.857530+00:00,10.10.4.215,Documents,DOWNLOAD,success,Pune,tablet,S548443,
L00050827,U00617,2026-07-16T11:36:53.857538+00:00,10.10.14.54,Profile,VIEW,success,Bangalore,tablet,S710615,
L00050828,U00168,2026-07-09T12:33:20.857552+00:00,10.10.16.38,Profile,DOWNLOAD,success,Delhi,laptop,S814850,
L00050829,U00886,2026-07-03T06:00:06.857560+00:00,10.10.1.234,Profile,READ,success,Ahmedabad,laptop,S893488,
L00050830,U00368,2026-09-06T04:49:59.857568+00:00,10.10.12.25,Transactions,READ,success,Delhi,tablet,S915726,
L00050831,U00563,2026-06-10T21:56:42.857576+00:00,10.10.6.166,Reports,VIEW,success,Mumbai,tablet,S490620,
L00050832,U00365,2026-07-09T09:16:05.857583+00:00,10.10.13.119,Documents,VIEW,success,Ahmedabad,tablet,S743499,
L00050833,U00547,2026-08-09T22:45:11.857590+00:00,10.10.20.74,Dashboard,DOWNLOAD,success,Chennai,mobile,S193219,
L00050834,U00139,2026-08-04T09:15:07.857597+00:00,10.10.19.217,Transactions,DOWNLOAD,success,Chennai,tablet,S805937,
L00050835,U00675,2026-06-18T21:19:32.857605+00:00,10.10.3.31,Dashboard,DOWNLOAD,success,Delhi,desktop,S697183,
L00050836,U00441,2026-07-04T18:35:06.857614+00:00,10.10.13.130,Profile,READ,success,Delhi,mobile,S461352,
L00050837,U00033,2026-06-16T14:08:30.857623+00:00,10.10.3.226,Reports,VIEW,success,Chennai,tablet,S832537,
L00050838,U00713,2026-06-15T02:29:03.857632+00:00,10.10.4.139,Documents,READ,success,Bangalore,mobile,S136070,
L00050839,U00408,2026-08-09T02:57:58.857639+00:00,10.10.18.217,Documents,DOWNLOAD,success,Kolkata,laptop,S389971,
L00050840,U00402,2026-06-30T19:47:05.857647+00:00,10.10.12.108,Documents,VIEW,success,Delhi,mobile,S843586,
L00050841,U00964,2026-06-19T22:17:38.857654+00:00,10.10.8.150,Reports,VIEW,success,Mumbai,desktop,S699764,
L00050842,U00678,2026-06-22T12:02:24.857663+00:00,10.10.11.103,Profile,DOWNLOAD,success,Delhi,laptop,S454983,
L00050843,U00984,2026-09-03T12:14:31.857671+00:00,10.10.16.109,Transactions,DOWNLOAD,success,Chennai,mobile,S347765,
L00050844,U00628,2026-07-02T22:57:42.857679+00:00,10.10.10.140,Dashboard,READ,success,Hyderabad,desktop,S561848,
L00050845,U00480,2026-06-29T00:00:56.857687+00:00,10.10.14.244,Dashboard,VIEW,success,Bangalore,desktop,S885706,
L00050846,U00574,2026-07-31T08:04:39.857697+00:00,10.10.15.221,Dashboard,DOWNLOAD,success,Kolkata,tablet,S904643,
L00050847,U00760,2026-08-22T05:35:32.857705+00:00,10.10.11.67,Documents,READ,success,Bangalore,laptop,S718344,
L00050848,U00609,2026-07-02T02:12:08.857714+00:00,10.10.12.81,Dashboard,VIEW,success,Bangalore,desktop,S278417,
L00050849,U00624,2026-07-23T10:24:49.857723+00:00,10.10.11.246,Documents,VIEW,success,Hyderabad,tablet,S306566,
L00050850,U00201,2026-06-23T03:20:41.857731+00:00,10.10.19.105,Dashboard,VIEW,success,Chennai,desktop,S108565,
L00050851,U00858,2026-08-17T22:09:57.857740+00:00,10.10.9.210,Dashboard,DOWNLOAD,success,Hyderabad,mobile,S489448,
L00050852,U00656,2026-08-08T22:51:31.857748+00:00,10.10.2.7,Transactions,VIEW,success,Delhi,tablet,S342247,
L00050853,U00455,2026-06-26T00:59:55.857756+00:00,10.10.13.64,Profile,DOWNLOAD,success,Hyderabad,desktop,S575791,
L00050854,U00205,2026-07-02T15:57:20.857764+00:00,10.10.8.206,Dashboard,DOWNLOAD,success,Hyderabad,laptop,S893765,
L00050855,U00894,2026-07-16T14:17:30.857772+00:00,10.10.12.185,Dashboard,READ,success,Delhi,tablet,S684195,
L00050856,U00454,2026-09-03T08:51:38.857782+00:00,10.10.15.22,Profile,DOWNLOAD,success,Kolkata,laptop,S497778,
L00050857,U00465,2026-07-04T03:42:03.857790+00:00,10.10.17.229,Documents,VIEW,success,Bangalore,mobile,S165776,
L00050858,U00519,2026-06-26T01:55:08.857798+00:00,10.10.10.47,Transactions,DOWNLOAD,success,Pune,mobile,S242568,
L00050859,U00155,2026-08-08T17:08:34.857805+00:00,10.10.12.231,Documents,DOWNLOAD,success,Mumbai,laptop,S407317,
L00050860,U00605,2026-07-21T04:06:57.857813+00:00,10.10.11.225,Profile,VIEW,success,Pune,tablet,S803417,
L00050861,U00719,2026-09-02T10:55:16.857821+00:00,10.10.10.67,Documents,DOWNLOAD,success,Kolkata,laptop,S270155,
L00050862,U00108,2026-06-23T17:06:52.857832+00:00,10.10.11.233,Reports,DOWNLOAD,success,Ahmedabad,laptop,S117315,
L00050863,U00591,2026-07-22T16:39:37.857844+00:00,10.10.10.42,Transactions,VIEW,success,Mumbai,desktop,S345829,
L00050864,U00308,2026-06-11T04:31:53.857852+00:00,10.10.9.116,Dashboard,READ,success,Hyderabad,desktop,S711077,
L00050865,U00391,2026-08-26T11:26:53.857860+00:00,10.10.8.207,Documents,DOWNLOAD,success,Ahmedabad,laptop,S598794,
L00050866,U00505,2026-06-23T13:28:47.857871+00:00,10.10.20.48,Reports,READ,success,Ahmedabad,tablet,S146664,
