transaction_code,account_code,transaction_timestamp,amount,currency,merchant,category,location,payment_method,channel,status
T00044724,A001104,2026-06-10T12:59:31.804650+00:00,4252.97,INR,IndiGo,Travel,Kolkata,upi,mobile,success
T00044725,A001083,2026-08-21T22:25:16.804658+00:00,15265.18,INR,Electricity Board,Utilities,Hyderabad,upi,branch,success
T00044726,A000710,2026-06-25T05:46:51.804669+00:00,855.81,INR,MedPlus,Healthcare,Chennai,netbanking,mobile,success
T00044727,A000874,2026-06-14T12:57:33.804678+00:00,779.64,INR,Apollo Pharmacy,Healthcare,Hyderabad,upi,mobile,success
T00044728,A000289,2026-08-15T06:47:56.804688+00:00,1369.95,INR,BookMyShow,Entertainment,Pune,netbanking,branch,success
T00044729,A000750,2026-06-15T04:45:43.804697+00:00,909.81,INR,Coursera,Education,Mumbai,card,online,success
T00044730,A000925,2026-07-31T06:37:48.804706+00:00,9636.07,INR,Uber,Travel,Chennai,upi,branch,success
T00044731,A001037,2026-06-22T17:37:01.804715+00:00,832.83,INR,Ola,Travel,Pune,netbanking,branch,success
T00044732,A000099,2026-06-16T01:18:19.804724+00:00,548.68,INR,Reliance Digital,Shopping,Chennai,card,online,success
T00044733,A001240,2026-07-29T16:22:25.804733+00:00,1160.88,INR,Ola,Travel,Kolkata,upi,branch,success
T00044734,A000868,2026-07-01T08:21:37.804741+00:00,2612.33,INR,Coursera,Education,Chennai,upi,online,success
T00044735,A000968,2026-07-15T23:13:59.804750+00:00,588.09,INR,Croma,Electronics,Chennai,upi,online,success
T00044736,A000099,2026-07-24T03:16:46.804764+00:00,157.06,INR,Udemy,Education,Chennai,upi,mobile,success
T00044737,A000108,2026-06-22T21:10:19.804772+00:00,3263.02,INR,Reliance Digital,Shopping,Mumbai,card,mobile,success
T00044738,A000784,2026-07-09T06:46:29.804781+00:00,548.36,INR,McDonalds,Food,Mumbai,upi,branch,success
T00044739,A001155,2026-06-29T03:19:36.804791+00:00,2065.84,INR,Reliance Digital,Shopping,Delhi,card,online,success
T00044740,A000533,2026-08-25T22:10:23.804799+00:00,505.15,INR,Zomato,Food,Hyderabad,upi,online,success
T00044741,A000659,2026-09-05T18:31:17.804808+00:00,4822.38,INR,Uber,Travel,Delhi,netbanking,online,success
T00044742,A001061,2026-08-11T21:33:56.804817+00:00,442.24,INR,Dominos,Food,Hyderabad,upi,online,success
T00044743,A000308,2026-08-01T04:26:54.804828+00:00,1059.25,INR,Coursera,Education,Chennai,card,online,success
T00044744,A000523,2026-06-21T02:10:32.804839+00:00,474.54,INR,Myntra,Shopping,Hyderabad,netbanking,branch,success
T00044745,A000590,2026-08-14T23:56:50.804847+00:00,650.02,INR,Reliance Digital,Electronics,Ahmedabad,netbanking,branch,success
T00044746,A000463,2026-06-09T12:01:20.804858+00:00,2953.9,INR,Airtel,Utilities,Bangalore,netbanking,online,success
T00044747,A000589,2026-07-10T21:27:29.804867+00:00,3512.94,INR,Ola,Travel,Ahmedabad,card,mobile,success
T00044748,A000959,2026-06-20T00:00:04.804875+00:00,555.43,INR,Flipkart,Shopping,Ahmedabad,upi,online,success
T00044749,A000299,2026-07-22T19:51:44.804885+00:00,1284.17,INR,XYZ Electronics,Electronics,Kolkata,card,branch,success
T00044750,A000127,2026-08-17T14:52:57.804893+00:00,1426.11,INR,MakeMyTrip,Travel,Chennai,card,mobile,success
T00044751,A000179,2026-06-08T18:24:55.804901+00:00,2518.78,INR,Airtel,Utilities,Pune,card,branch,success
T00044752,A000525,2026-07-19T04:06:08.804911+00:00,940.05,INR,Amazon,Shopping,Bangalore,netbanking,mobile,success
T00044753,A000829,2026-06-13T00:33:19.804920+00:00,3027.43,INR,MedPlus,Healthcare,Ahmedabad,upi,online,success
T00044754,A000890,2026-08-14T23:32:34.804929+00:00,840.73,INR,Reliance Digital,Shopping,Bangalore,card,mobile,success
T00044755,A000283,2026-06-25T18:13:02.804937+00:00,1720.32,INR,Reliance Digital,Electronics,Hyderabad,upi,online,success
T00044756,A000557,2026-06-18T00:59:24.804949+00:00,1768.02,INR,Zomato,Food,Pune,netbanking,mobile,success
T00044757,A000691,2026-07-04T23:08:41.804957+00:00,250.12,INR,Netflix,Entertainment,Kolkata,upi,branch,success
T00044758,A000584,2026-08-30T20:34:16.804966+00:00,2506.66,INR,BookMyShow,Entertainment,Pune,netbanking,mobile,success
T00044759,A000687,2026-07-16T01:03:05.804975+00:00,607.48,INR,Reliance Digital,Shopping,Delhi,upi,online,success
T00044760,A000304,2026-08-16T20:01:30.804984+00:00,649.15,INR,McDonalds,Food,Hyderabad,upi,mobile,success
T00044761,A000043,2026-07-13T13:54:02.804993+00:00,4294.28,INR,Uber,Travel,Chennai,upi,branch,success
T00044762,A000125,2026-07-05T08:07:15.805002+00:00,858.52,INR,McDonalds,Food,Pune,netbanking,online,success
T00044763,A001168,2026-06-25T19:19:19.805013+00:00,721.32,INR,Coursera,Education,Mumbai,netbanking,mobile,success
T00044764,A001223,2026-08-02T06:28:58.805022+00:00,887.18,INR,BookMyShow,Entertainment,Ahmedabad,netbanking,mobile,success
T00044765,A000675,2026-08-01T00:04:47.805032+00:00,2342.19,INR,Netflix,Entertainment,Ahmedabad,upi,branch,success
T00044766,A000546,2026-06-11T08:50:58.805043+00:00,7123.59,INR,IndiGo,Travel,Mumbai,card,online,success
T00044767,A001075,2026-06-28T15:55:12.805051+00:00,3299.22,INR,IndiGo,Travel,Pune,netbanking,branch,success
T00044768,A001047,2026-07-18T23:02:00.805060+00:00,2809.84,INR,Spotify,Entertainment,Chennai,card,online,success
T00044769,A000913,2026-08-13T13:51:10.805069+00:00,661.92,INR,Amazon,Shopping,Mumbai,card,mobile,success
T00044770,A000497,2026-06-10T17:20:18.805077+00:00,5389.98,INR,Zomato,Food,Hyderabad,netbanking,online,success
T00044771,A000940,2026-06-18T08:30:38.805086+00:00,1692.6,INR,BookMyShow,Entertainment,Ahmedabad,upi,branch,success
T00044772,A001032,2026-06-16T11:54:21.805095+00:00,668.36,INR,Swiggy,Food,Pune,upi,branch,success
T00044773,A000752,2026-06-28T14:24:09.805109+00:00,2148.79,INR,Apollo Pharmacy,Healthcare,Kolkata,card,branch,success
T00044774,A000448,2026-06-28T22:10:33.805118+00:00,1049.4,INR,Netflix,Entertainment,Delhi,upi,mobile,success
T00044775,A000070,2026-06-20T13:28:55.805127+00:00,910.03,INR,Zomato,Food,Kolkata,netbanking,online,success
T00044776,A000693,2026-08-29T21:24:10.805141+00:00,1114.13,INR,McDonalds,Food,Delhi,upi,mobile,success
T00044777,A000057,2026-07-21T21:18:13.805149+00:00,579.95,INR,MedPlus,Healthcare,Bangalore,card,online,success
T00044778,A000690,2026-08-01T06:51:52.805158+00:00,1992.28,INR,Croma,Electronics,Pune,card,online,success
T00044779,A000992,2026-06-24T21:55:44.805168+00:00,1270.69,INR,Netflix,Entertainment,Chennai,netbanking,mobile,success
T00044780,A000635,2026-08-07T05:38:44.805176+00:00,270.01,INR,IndiGo,Travel,Mumbai,netbanking,online,success
T00044781,A000147,2026-06-17T03:06:49.805185+00:00,2146.58,INR,Uber,Travel,Bangalore,upi,online,success
T00044782,A000642,2026-06-08T21:52:51.805193+00:00,115.62,INR,Apollo Pharmacy,Healthcare,Mumbai,netbanking,mobile,success
T00044783,A001207,2026-07-14T21:11:37.805203+00:00,480.23,INR,Flipkart,Shopping,Mumbai,card,branch,success
T00044784,A000906,2026-07-04T05:54:55.805212+00:00,714.42,INR,XYZ Electronics,Electronics,Pune,netbanking,online,success
T00044785,A000465,2026-07-12T13:33:10.805220+00:00,2275.21,INR,Coursera,Education,Kolkata,card,branch,success
T00044786,A000628,2026-09-01T08:13:55.805231+00:00,2862.89,INR,MedPlus,Healthcare,Bangalore,upi,mobile,success
T00044787,A000386,2026-08-11T18:48:22.805241+00:00,694.15,INR,Myntra,Shopping,Mumbai,card,mobile,success
T00044788,A000199,2026-07-18T03:33:02.805250+00:00,1554.88,INR,Coursera,Education,Chennai,upi,branch,success
T00044789,A000271,2026-07-31T06:39:59.805258+00:00,876.74,INR,MedPlus,Healthcare,Chennai,upi,branch,success
T00044790,A001109,2026-06-17T22:33:27.805268+00:00,1489.49,INR,XYZ Electronics,Electronics,Chennai,card,branch,success
T00044791,A000494,2026-07-13T17:24:21.805276+00:00,457.99,INR,Spotify,Entertainment,Hyderabad,card,mobile,success
T00044792,A000935,2026-09-03T05:11:12.805284+00:00,2407.56,INR,Apollo Pharmacy,Healthcare,Mumbai,netbanking,online,success
T00044793,A001191,2026-08-26T23:18:35.805296+00:00,1035.95,INR,Reliance Digital,Shopping,Ahmedabad,card,branch,success
T00044794,A000018,2026-06-20T00:23:40.805305+00:00,744.68,INR,Flipkart,Shopping,Delhi,card,mobile,success
T00044795,A000507,2026-06-15T10:41:25.805314+00:00,8976.21,INR,Coursera,Education,Chennai,netbanking,branch,success
T00044796,A000546,2026-07-13T18:24:17.805326+00:00,705.98,INR,Uber,Travel,Mumbai,card,branch,success
T00044797,A000544,2026-08-05T07:26:24.805335+00:00,551.35,INR,Spotify,Entertainment,Mumbai,netbanking,mobile,success
T00044798,A001063,2026-08-07T11:26:13.805344+00:00,3355.11,INR,Apollo Pharmacy,Healthcare,Ahmedabad,card,mobile,success
T00044799,A001060,2026-06-18T09:28:49.805352+00:00,3847.49,INR,Apollo Pharmacy,Healthcare,Delhi,card,branch,success
T00044800,A000550,2026-08-21T09:14:44.805360+00:00,1958.96,INR,Apollo Pharmacy,Healthcare,Delhi,upi,online,success
T00044801,A000209,2026-08-09T10:25:16.805369+00:00,2780.04,INR,XYZ Electronics,Electronics,Delhi,upi,mobile,success
T00044802,A000086,2026-06-30T20:23:14.805378+00:00,983.32,INR,Coursera,Education,Chennai,card,online,success
T00044803,A000900,2026-06-23T06:40:13.805387+00:00,1990.49,INR,Jio,Utilities,Kolkata,upi,online,success
T00044804,A000924,2026-07-03T03:26:46.805397+00:00,873.44,INR,Jio,Utilities,Delhi,card,mobile,success
T00044805,A000300,2026-07-08T04:18:01.805405+00:00,4026.43,INR,Airtel,Utilities,Kolkata,upi,online,success
T00044806,A000998,2026-06-19T01:18:20.805417+00:00,353.1,INR,Udemy,Education,Pune,upi,branch,success
T00044807,A000367,2026-08-04T08:29:17.805428+00:00,558.04,INR,Coursera,Education,Hyderabad,card,online,success
T00044808,A001102,2026-07-19T08:46:02.805436+00:00,4240.54,INR,Apollo Pharmacy,Healthcare,Hyderabad,card,mobile,success
T00044809,A000407,2026-06-19T05:58:56.805445+00:00,2529.76,INR,Dominos,Food,Hyderabad,card,mobile,success
T00044810,A000402,2026-07-18T05:42:39.805454+00:00,673.32,INR,Amazon,Shopping,Hyderabad,netbanking,online,success
T00044811,A000931,2026-07-15T05:44:04.805463+00:00,3842.44,INR,Reliance Digital,Electronics,Mumbai,netbanking,mobile,success
T00044812,A000585,2026-07-10T09:23:50.805471+00:00,3309.62,INR,Airtel,Utilities,Hyderabad,netbanking,online,success
T00044813,A001232,2026-06-24T17:40:13.805481+00:00,2067.07,INR,Swiggy,Food,Pune,upi,online,success
T00044814,A000284,2026-07-24T20:33:13.805490+00:00,580.4,INR,Myntra,Shopping,Kolkata,card,mobile,success
T00044815,A000211,2026-09-03T19:21:36.805499+00:00,5363.41,INR,Spotify,Entertainment,Delhi,netbanking,online,success
T00044816,A001028,2026-06-09T16:10:18.805510+00:00,1168.97,INR,Reliance Digital,Electronics,Hyderabad,netbanking,online,success
T00044817,A001183,2026-07-29T07:16:11.805518+00:00,2045.69,INR,Flipkart,Shopping,Pune,card,branch,success
T00044818,A000730,2026-07-13T07:01:59.805527+00:00,1557.2,INR,MedPlus,Healthcare,Delhi,upi,branch,success
T00044819,A001117,2026-07-13T10:08:05.805536+00:00,993.3,INR,Spotify,Entertainment,Delhi,upi,online,success
T00044820,A001187,2026-07-18T02:14:54.805545+00:00,19723.39,INR,Reliance Digital,Electronics,Pune,card,branch,success
T00044821,A001049,2026-07-13T16:55:36.805555+00:00,1647.41,INR,Uber,Travel,Delhi,upi,branch,success
T00044822,A000852,2026-08-31T23:16:53.805563+00:00,2445.99,INR,Coursera,Education,Chennai,netbanking,mobile,success
T00044823,A000240,2026-07-01T19:11:39.805572+00:00,267.15,INR,IndiGo,Travel,Mumbai,netbanking,mobile,success
T00044824,A000940,2026-07-05T15:39:11.805581+00:00,503.07,INR,Udemy,Education,Ahmedabad,card,online,success
T00044825,A000982,2026-09-01T13:32:26.805591+00:00,3694.51,INR,Netflix,Entertainment,Delhi,netbanking,online,success
T00044826,A001204,2026-08-27T13:46:57.805602+00:00,1128.75,INR,Swiggy,Food,Delhi,upi,mobile,success
T00044827,A000511,2026-07-15T12:55:02.805612+00:00,1745.21,INR,Dominos,Food,Pune,upi,mobile,success
T00044828,A001014,2026-07-04T18:06:18.805621+00:00,1819.78,INR,Croma,Electronics,Delhi,netbanking,branch,success
T00044829,A000079,2026-07-07T11:40:06.805630+00:00,2193.07,INR,Reliance Digital,Electronics,Kolkata,card,online,success
T00044830,A000150,2026-08-08T04:59:45.805638+00:00,2634.09,INR,Electricity Board,Utilities,Kolkata,netbanking,branch,success
T00044831,A000112,2026-06-29T10:56:26.805646+00:00,504.3,INR,Myntra,Shopping,Kolkata,upi,mobile,success
T00044832,A001124,2026-08-07T11:35:27.805654+00:00,492.85,INR,Jio,Utilities,Chennai,netbanking,branch,success
T00044833,A000510,2026-08-13T14:05:24.805662+00:00,1307.56,INR,Udemy,Education,Ahmedabad,upi,mobile,success
T00044834,A000240,2026-07-08T04:12:46.805671+00:00,375.88,INR,MakeMyTrip,Travel,Mumbai,card,branch,success
T00044835,A001188,2026-09-03T08:15:59.805679+00:00,443.02,INR,Netflix,Entertainment,Pune,netbanking,mobile,success
T00044836,A001061,2026-07-08T21:40:53.805690+00:00,637.6,INR,MedPlus,Healthcare,Hyderabad,card,branch,success
T00044837,A001072,2026-06-08T09:27:31.805700+00:00,957.0,INR,Amazon,Shopping,Kolkata,card,online,success
T00044838,A000521,2026-07-18T07:27:50.805710+00:00,1563.54,INR,XYZ Electronics,Electronics,Ahmedabad,netbanking,mobile,success
T00044839,A000453,2026-06-17T16:04:50.805721+00:00,536.15,INR,Udemy,Education,Kolkata,card,mobile,success
T00044840,A001009,2026-07-11T01:54:00.805729+00:00,1085.44,INR,Airtel,Utilities,Mumbai,card,online,success
T00044841,A001202,2026-07-03T15:13:29.805738+00:00,560.33,INR,BookMyShow,Entertainment,Delhi,upi,online,success
T00044842,A000025,2026-09-04T01:17:26.805746+00:00,1581.55,INR,Udemy,Education,Kolkata,netbanking,online,success
T00044843,A000489,2026-06-11T00:14:34.805755+00:00,1904.6,INR,Coursera,Education,Ahmedabad,upi,mobile,success
T00044844,A000367,2026-07-08T19:13:07.805766+00:00,1380.95,INR,Uber,Travel,Hyderabad,upi,branch,success
T00044845,A000230,2026-08-15T22:52:50.805774+00:00,1478.23,INR,BookMyShow,Entertainment,Delhi,upi,online,success
T00044846,A000916,2026-06-10T02:05:43.805785+00:00,1059.15,INR,Coursera,Education,Chennai,card,online,success
T00044847,A000019,2026-09-05T08:33:57.805794+00:00,2571.76,INR,Dominos,Food,Mumbai,netbanking,branch,success
T00044848,A000907,2026-08-09T03:17:21.805804+00:00,1055.5,INR,Amazon,Shopping,Kolkata,netbanking,online,success
T00044849,A000101,2026-07-27T18:13:49.805813+00:00,2711.6,INR,XYZ Electronics,Electronics,Chennai,card,online,success
T00044850,A000234,2026-08-30T18:44:57.805821+00:00,1038.79,INR,Ola,Travel,Hyderabad,netbanking,online,success
T00044851,A000315,2026-06-26T20:16:50.805830+00:00,542.31,INR,Reliance Digital,Electronics,Pune,netbanking,branch,success
T00044852,A000028,2026-07-26T08:10:40.805838+00:00,779.65,INR,IndiGo,Travel,Delhi,upi,mobile,success
T00044853,A000626,2026-07-27T18:28:42.805847+00:00,232.0,INR,Udemy,Education,Kolkata,card,branch,success
T00044854,A000213,2026-06-24T19:18:23.805856+00:00,1280.73,INR,Udemy,Education,Delhi,netbanking,branch,success
T00044855,A000676,2026-08-23T12:58:21.805865+00:00,425.49,INR,Coursera,Education,Delhi,netbanking,branch,success
T00044856,A000974,2026-08-17T13:16:49.805877+00:00,1252.97,INR,Apollo Pharmacy,Healthcare,Chennai,upi,branch,success
T00044857,A000961,2026-08-02T21:12:12.805885+00:00,1229.64,INR,Uber,Travel,Ahmedabad,card,branch,success
T00044858,A000121,2026-07-20T14:25:05.805895+00:00,672.18,INR,Netflix,Entertainment,Bangalore,card,online,success
T00044859,A000714,2026-08-26T10:47:18.805904+00:00,285.69,INR,Udemy,Education,Bangalore,upi,mobile,success
T00044860,A000339,2026-07-19T16:56:40.805912+00:00,1454.48,INR,Zomato,Food,Chennai,card,branch,success
T00044861,A001037,2026-07-21T09:35:33.805920+00:00,1177.16,INR,Airtel,Utilities,Pune,upi,branch,success
T00044862,A000848,2026-06-12T17:55:06.805928+00:00,1565.57,INR,MedPlus,Healthcare,Ahmedabad,upi,online,success
T00044863,A000259,2026-07-08T03:50:46.805938+00:00,7984.47,INR,Spotify,Entertainment,Bangalore,netbanking,branch,success
T00044864,A000803,2026-06-18T00:21:49.805946+00:00,4615.98,INR,MakeMyTrip,Travel,Delhi,card,mobile,success
T00044865,A000210,2026-07-23T07:24:37.805955+00:00,917.22,INR,Coursera,Education,Hyderabad,card,online,success
T00044866,A001228,2026-09-03T04:22:15.805967+00:00,750.46,INR,Apollo Pharmacy,Healthcare,Chennai,netbanking,online,success
T00044867,A000402,2026-06-19T07:30:36.805976+00:00,3447.22,INR,Flipkart,Shopping,Hyderabad,upi,mobile,success
T00044868,A000019,2026-07-26T05:54:48.805984+00:00,1534.37,INR,Netflix,Entertainment,Mumbai,upi,online,success
T00044869,A001086,2026-07-07T02:51:42.805993+00:00,1421.57,INR,Reliance Digital,Shopping,Pune,card,mobile,success
T00044870,A001155,2026-08-18T20:10:33.806001+00:00,2081.65,INR,Jio,Utilities,Delhi,upi,mobile,success
T00044871,A000511,2026-06-15T07:37:04.806012+00:00,1416.02,INR,Apollo Pharmacy,Healthcare,Pune,upi,mobile,success
T00044872,A000006,2026-08-15T22:29:52.806021+00:00,1630.45,INR,Myntra,Shopping,Pune,upi,mobile,success
T00044873,A001233,2026-08-02T05:46:23.806030+00:00,920.97,INR,XYZ Electronics,Electronics,Bangalore,upi,mobile,success
T00044874,A000503,2026-07-20T08:09:30.806038+00:00,1506.85,INR,Spotify,Entertainment,Hyderabad,card,online,success
T00044875,A000491,2026-07-10T13:14:03.806046+00:00,5933.42,INR,Jio,Utilities,Bangalore,card,branch,success
T00044876,A000832,2026-06-16T17:09:03.806058+00:00,319.65,INR,Apollo Pharmacy,Healthcare,Pune,upi,branch,success
T00044877,A000901,2026-08-05T05:08:58.806067+00:00,1136.09,INR,Udemy,Education,Kolkata,netbanking,mobile,success
T00044878,A001185,2026-07-30T06:44:53.806076+00:00,1172.16,INR,Jio,Utilities,Ahmedabad,upi,online,success
T00044879,A000087,2026-07-14T11:08:50.806084+00:00,2113.03,INR,Swiggy,Food,Delhi,card,branch,success
T00044880,A000428,2026-06-11T05:05:23.806092+00:00,1614.51,INR,Reliance Digital,Electronics,Pune,netbanking,online,success
T00044881,A000728,2026-07-27T15:20:36.806101+00:00,1041.66,INR,Croma,Electronics,Pune,card,mobile,success
T00044882,A000143,2026-08-27T19:34:16.806116+00:00,1251.07,INR,Uber,Travel,Pune,upi,mobile,success
T00044883,A000480,2026-08-27T13:49:34.806126+00:00,734.16,INR,Uber,Travel,Ahmedabad,upi,online,success
T00044884,A000786,2026-08-12T09:44:24.806134+00:00,557.95,INR,Croma,Electronics,Pune,card,online,success
T00044885,A001000,2026-08-08T11:55:33.806143+00:00,1421.46,INR,Spotify,Entertainment,Pune,netbanking,branch,success
T00044886,A001043,2026-07-27T01:59:16.806155+00:00,1586.58,INR,MedPlus,Healthcare,Kolkata,card,mobile,success
T00044887,A000053,2026-08-30T00:32:16.806164+00:00,5470.29,INR,Swiggy,Food,Ahmedabad,upi,online,success
T00044888,A001070,2026-07-26T16:59:22.806173+00:00,647.04,INR,XYZ Electronics,Electronics,Mumbai,netbanking,online,success
T00044889,A000517,2026-08-06T13:19:02.806182+00:00,1837.87,INR,Coursera,Education,Kolkata,upi,online,success
T00044890,A000480,2026-06-21T19:49:22.806191+00:00,1785.13,INR,Airtel,Utilities,Ahmedabad,netbanking,mobile,success
T00044891,A000817,2026-07-13T11:14:47.806204+00:00,2360.21,INR,Electricity Board,Utilities,Pune,card,branch,success
T00044892,A000301,2026-08-09T07:57:47.806212+00:00,3107.86,INR,Airtel,Utilities,Mumbai,upi,online,success
T00044893,A000256,2026-06-29T13:51:03.806221+00:00,1603.17,INR,IndiGo,Travel,Mumbai,card,online,success
T00044894,A000461,2026-06-25T18:43:07.806230+00:00,1208.91,INR,Swiggy,Food,Hyderabad,netbanking,online,success
T00044895,A000703,2026-06-17T11:26:35.806241+00:00,977.6,INR,Electricity Board,Utilities,Chennai,netbanking,online,success
T00044896,A001191,2026-09-02T05:05:03.806251+00:00,686.4,INR,Coursera,Education,Ahmedabad,upi,branch,success
T00044897,A000981,2026-07-23T15:01:08.806260+00:00,1489.83,INR,Coursera,Education,Mumbai,upi,branch,success
T00044898,A001083,2026-07-21T15:45:34.806269+00:00,1413.8,INR,Udemy,Education,Hyderabad,card,online,success
T00044899,A000668,2026-06-11T19:39:47.806277+00:00,798.72,INR,Udemy,Education,Kolkata,netbanking,branch,success
